method,scope,repeat,fold,auc,bce,f1,balanced_accuracy,selected_encoder_epoch,selected_classifier_epoch,selected_dsls_epoch,selected_csda_epoch,selected_icdm_epoch,threshold_hc,dsls_singular1,dsls_singular2,dsls_singular3,dsls_shared_energy_fraction,dsls_asd_score_mean,dsls_asd_score_std,dsls_hc_score_mean,dsls_hc_score_std,dsls_std_floor,dsls_parameter_l2,dsls_mean_abs_delta,csda_num_sites,csda_cross_site_positive_pairs,csda_cross_site_same_y_cos,csda_same_site_same_y_cos,csda_opposite_y_cos,csda_site_retrieval_accuracy,csda_profile_std_floor,csda_projection_l2,csda_head_l2,csda_mean_abs_delta,icdm_mean_abs_roi_prompt,icdm_mean_abs_edge_log_gate,icdm_mean_edge_factor,icdm_std_edge_factor,icdm_factor_min,icdm_factor_max,icdm_fraction_gt1,icdm_mean_abs_fc_change,icdm_down_l2,icdm_up_l2,task_seconds,n_test,status
csda,internal_fold,8,7,0.7560975609756098,0.5850632796081329,0.6818181818181819,0.6850025947067981,13.0,26.0,nan,25.0,nan,0.436208039522171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206034.0,0.01185452938079834,0.0357741117477417,-0.00047789880773052573,0.16468842327594757,0.0012260881252586842,7.874830722808838,0.13305291533470154,0.024498965591192245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.69068002700806,88,PASS
icdm,internal_fold,8,7,0.7555786196159834,0.5857863128986665,0.6428571428571429,0.6652828230409964,13.0,26.0,nan,nan,0.0,0.42140960693359375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.494210243225098,0.0,231.69068002700806,88,PASS
baseline,internal_fold,8,8,0.743642968344577,0.6013520323040594,0.6206896551724138,0.6286974571873378,17.0,31.0,nan,nan,nan,0.5011283755302429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.0308074951172,88,PASS
dsls,internal_fold,8,8,0.743642968344577,0.6013520293479382,0.6206896551724138,0.6286974571873378,17.0,31.0,0.0,nan,nan,0.5011283755302429,747.60302734375,647.4489135742188,544.2343139648438,0.04421352967619896,0.19060617685317993,1.3451889753341675,-1.4139651227651484e-07,0.999983549118042,0.020842823386192325,2.043748617172241,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.0308074951172,88,PASS
csda,internal_fold,8,8,0.747794499221588,0.6010353355548783,0.7010309278350516,0.6665801764400623,17.0,31.0,nan,82.0,nan,0.5404682159423828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,205836.0,0.04653208330273628,0.06492789089679718,-0.03602598235011101,0.359050452709198,0.0013891070149838925,7.979952812194824,0.5177178382873535,0.1254570186138153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.0308074951172,88,PASS
icdm,internal_fold,8,8,0.743642968344577,0.6013520293479382,0.6206896551724138,0.6286974571873378,17.0,31.0,nan,nan,0.0,0.5011283755302429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.540045738220215,0.0,230.0308074951172,88,PASS
baseline,internal_fold,8,9,0.7498702646600934,0.5890820249272832,0.575,0.6227296315516346,39.0,29.0,nan,nan,nan,0.3626788258552551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,344.7914972305298,88,PASS
dsls,internal_fold,8,9,0.7498702646600934,0.5890820241443898,0.575,0.6227296315516346,39.0,29.0,0.0,nan,nan,0.36267879605293274,809.64306640625,687.7391357421875,634.7530517578125,0.05212879925966263,0.35365819931030273,1.3067747354507446,5.357523491511529e-07,0.999983012676239,0.018759404122829438,1.9686665534973145,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,344.7914972305298,88,PASS
csda,internal_fold,8,9,0.7187337830825117,0.615272798253962,0.6875000000000001,0.6559418785677218,39.0,29.0,nan,118.0,nan,0.4327756464481354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207204.0,0.09454745054244995,0.09986695647239685,-0.08480054140090942,0.38130563497543335,0.0012864357791841031,8.169071197509766,0.830621600151062,0.2707342207431793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,344.7914972305298,88,PASS
icdm,internal_fold,8,9,0.7498702646600934,0.5890820241443898,0.575,0.6227296315516346,39.0,29.0,nan,nan,0.0,0.36267879605293274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.56113338470459,0.0,344.7914972305298,88,PASS
baseline,internal_oof,8,all,0.7240680065013803,0.6122122272112219,0.6409966024915063,0.6427568948169552,26.6,35.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,494.662407207489,882,PASS
dsls,internal_oof,8,all,0.7247852222594876,0.6116273576383984,0.6382488479262673,0.6471762854415521,26.6,35.9,56.0,nan,nan,nan,776.5067260742187,680.4705444335938,592.6578338623046,0.04842979721724987,0.0488977407105267,1.352450716495514,-2.246299004582397e-08,0.9999833464622497,0.019569100439548494,2.224293565750122,0.07421641908586026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,494.662407207489,882,PASS
csda,internal_oof,8,all,0.7212043032945487,0.6151710597716185,0.6637837837837838,0.6467660793065194,26.6,35.9,nan,68.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.9,206720.0,0.043748142290860416,0.06492314748466015,-0.02718783409218304,0.2884272992610931,0.0013608507439494134,7.968732023239136,0.44640999734401704,0.12223295159637929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,494.662407207489,882,PASS
icdm,internal_oof,8,all,0.7251876886561234,0.6115228907268119,0.6319444444444444,0.6428936301952994,26.6,35.9,nan,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.030083389836363494,0.02965004197321832,1.0310429573059081,0.005709878425113857,0.9702218890190124,1.039138400554657,0.4951639294624329,0.00552394863916561,6.586344766616821,2.0842604279518127,494.662407207489,882,PASS
baseline,caltech,8,external,0.6403508771929824,0.6705047253767001,0.6857142857142857,0.7046783625730995,25.0,47.0,nan,nan,nan,0.4384893476963043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.1522250175476,37,PASS
dsls,caltech,8,external,0.6403508771929824,0.6668650204088087,0.6857142857142857,0.7046783625730995,25.0,47.0,9.0,nan,nan,0.4406062960624695,788.2155151367188,725.5372314453125,631.3209228515625,0.04498211294412613,-0.1933094710111618,1.3203638792037964,1.0738423839029565e-07,0.9999781847000122,0.019192202389240267,2.355527877807617,0.017033949494361877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.1522250175476,37,PASS
csda,caltech,8,external,0.6403508771929824,0.6705061988854895,0.6857142857142857,0.7046783625730995,25.0,47.0,nan,15.0,nan,0.4376313090324402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,286220.0,0.006840824149549007,0.03806578367948532,0.0024378905072808266,0.1488020122051239,0.0012890599668025971,7.787240505218506,0.07731125503778458,0.017010299488902092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.1522250175476,37,PASS
icdm,caltech,8,external,0.6403508771929824,0.6705047303137787,0.6857142857142857,0.7046783625730995,25.0,47.0,nan,nan,0.0,0.4384893774986267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.529630661010742,0.0,209.1522250175476,37,PASS
baseline,abide2,8,external,0.7331695331695331,0.605677468721749,0.6905710491367861,0.6850353194103194,25.0,47.0,nan,nan,nan,0.4384893476963043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.1522250175476,727,PASS
dsls,abide2,8,external,0.7331234643734644,0.6059524870947518,0.6973684210526316,0.6880528255528255,25.0,47.0,9.0,nan,nan,0.4406062960624695,788.2155151367188,725.5372314453125,631.3209228515625,0.04498211294412613,-0.1933094710111618,1.3203638792037964,1.0738423839029565e-07,0.9999781847000122,0.019192202389240267,2.355527877807617,0.017033949494361877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.1522250175476,727,PASS
csda,abide2,8,external,0.7333768427518428,0.6057947540369031,0.6889185580774365,0.685703316953317,25.0,47.0,nan,15.0,nan,0.4376313090324402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,286220.0,0.006840824149549007,0.03806578367948532,0.0024378905072808266,0.1488020122051239,0.0012890599668025971,7.787240505218506,0.07731125503778458,0.017010299488902092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.1522250175476,727,PASS
icdm,abide2,8,external,0.7331695331695331,0.605677468092433,0.6905710491367861,0.6850353194103194,25.0,47.0,nan,nan,0.0,0.4384893774986267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.529630661010742,0.0,209.1522250175476,727,PASS
baseline,internal_fold,9,0,0.6732522796352584,0.6441513244551887,0.55,0.6030901722391084,29.0,52.0,nan,nan,nan,0.3924989402294159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,432.62182331085205,89,PASS
dsls,internal_fold,9,0,0.6732522796352584,0.644151324319932,0.55,0.6030901722391084,29.0,52.0,0.0,nan,nan,0.3924989402294159,878.3157958984375,719.5118408203125,613.6018676757812,0.054250456392765045,-0.046454280614852905,1.3353077173233032,4.793441803485621e-07,0.9999825358390808,0.018206541240215302,2.152615785598755,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,432.62182331085205,89,PASS
csda,internal_fold,9,0,0.682370820668693,0.6421865642334517,0.5128205128205128,0.5818135764944276,29.0,52.0,nan,65.0,nan,0.38728898763656616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206050.0,0.027727337554097176,0.051924340426921844,-0.018389107659459114,0.2967359125614166,0.0012842469848692419,7.995967864990234,0.39081069827079773,0.08302021026611328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,432.62182331085205,89,PASS
icdm,internal_fold,9,0,0.6732522796352584,0.644151324319932,0.55,0.6030901722391084,29.0,52.0,nan,nan,0.0,0.3924989402294159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.4860711097717285,0.0,432.62182331085205,89,PASS
baseline,internal_fold,9,1,0.7669706180344478,0.5724761328163681,0.7021276595744681,0.6843971631205674,45.0,59.0,nan,nan,nan,0.4312674403190613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,377.05570220947266,89,PASS
dsls,internal_fold,9,1,0.7669706180344478,0.5724761360126819,0.7021276595744681,0.6843971631205674,45.0,59.0,0.0,nan,nan,0.4312674105167389,758.376708984375,683.5604248046875,575.9019165039062,0.0466596782207489,-0.48133039474487305,1.3498997688293457,2.888099004394462e-07,0.9999837279319763,0.019530735909938812,2.143704414367676,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,377.05570220947266,89,PASS
csda,internal_fold,9,1,0.7695035460992908,0.567825611912425,0.547945205479452,0.6413373860182371,45.0,59.0,nan,89.0,nan,0.2737976014614105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207076.0,0.0454866960644722,0.05712025985121727,-0.035054054111242294,0.28635016083717346,0.00136479614302516,8.049901008605957,0.5716660022735596,0.13431864976882935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,377.05570220947266,89,PASS
icdm,internal_fold,9,1,0.7669706180344478,0.5724761360126819,0.7021276595744681,0.6843971631205674,45.0,59.0,nan,nan,0.0,0.4312674105167389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.527050018310547,0.0,377.05570220947266,89,PASS
baseline,internal_fold,9,2,0.7065217391304348,0.6099653508638478,0.5194805194805194,0.5864389233954451,22.0,36.0,nan,nan,nan,0.3775777220726013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,848.9996037483215,88,PASS
dsls,internal_fold,9,2,0.6961697722567288,0.6200336759931757,0.5333333333333333,0.610248447204969,22.0,36.0,133.0,nan,nan,0.3474136292934418,791.9475708007812,694.5029907226562,660.3330078125,0.05333289876580238,0.15646658837795258,1.3090486526489258,7.641428396709671e-07,0.9999827146530151,0.018697825074195863,2.430164337158203,0.1779554933309555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,848.9996037483215,88,PASS
csda,internal_fold,9,2,0.7013457556935818,0.6178526709633154,0.5714285714285714,0.6319875776397516,22.0,36.0,nan,71.0,nan,0.3839276134967804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206914.0,0.0369565412402153,0.052366454154253006,-0.026552090421319008,0.29228487610816956,0.0012511938810348512,7.904670238494873,0.4327579140663147,0.09874758869409561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,848.9996037483215,88,PASS
icdm,internal_fold,9,2,0.7070393374741201,0.6109989515190827,0.5194805194805194,0.5864389233954451,22.0,36.0,nan,nan,149.0,0.3652466833591461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09862548857927322,0.09847257286310196,1.1034977436065674,0.005933091975748539,0.9048855304718018,1.1051709651947021,0.9999465346336365,0.017025234177708626,8.726102828979492,6.53158712387085,848.9996037483215,88,PASS
baseline,internal_fold,9,3,0.7127329192546584,0.6366683953337291,0.702127659574468,0.6801242236024845,19.0,45.0,nan,nan,nan,0.46081358194351196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,535.1957004070282,88,PASS
dsls,internal_fold,9,3,0.7127329192546584,0.6366683942192913,0.702127659574468,0.6801242236024845,19.0,45.0,0.0,nan,nan,0.46081358194351196,786.7379150390625,653.594482421875,537.3485107421875,0.04430500790476799,0.013584624044597149,1.4990520477294922,4.181726467322733e-07,0.9999842047691345,0.019755649566650393,2.0230884552001953,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,535.1957004070282,88,PASS
csda,internal_fold,9,3,0.7142857142857143,0.6572762725362759,0.6804123711340206,0.6444099378881987,19.0,45.0,nan,149.0,nan,0.485981822013855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206576.0,0.09276998788118362,0.10728729516267776,-0.07999230921268463,0.42136499285697937,0.0012776654213666916,8.221888542175293,1.0403040647506714,0.32298949360847473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,535.1957004070282,88,PASS
icdm,internal_fold,9,3,0.7127329192546584,0.6366683942192913,0.702127659574468,0.6801242236024845,19.0,45.0,nan,nan,0.0,0.46081358194351196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.543515682220459,0.0,535.1957004070282,88,PASS
baseline,internal_fold,9,4,0.7080745341614907,0.6164989888085338,0.6,0.6418219461697723,21.0,41.0,nan,nan,nan,0.39624345302581787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,824.4498031139374,88,PASS
dsls,internal_fold,9,4,0.694616977225673,0.6236361737181281,0.6739130434782609,0.6583850931677019,21.0,41.0,149.0,nan,nan,0.5034226775169373,783.9766235351562,693.3278198242188,576.072998046875,0.047414593398571014,-0.06765547394752502,1.3565524816513062,4.833554498873127e-07,0.999983012676239,0.018713586032390594,1.900139331817627,0.175479456782341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,824.4498031139374,88,PASS
csda,internal_fold,9,4,0.6889233954451346,0.6370799948253377,0.6444444444444444,0.6366459627329193,21.0,41.0,nan,134.0,nan,0.44593650102615356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206466.0,0.0925287976861,0.10482478886842728,-0.07717492431402206,0.42136499285697937,0.0013082786463201046,8.133474349975586,0.9555731415748596,0.3010639250278473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,824.4498031139374,88,PASS
icdm,internal_fold,9,4,0.7080745341614907,0.6165322160125929,0.6,0.6418219461697723,21.0,41.0,nan,nan,3.0,0.3962092399597168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001367986318655312,0.00135930220130831,1.0013494491577148,0.0013338279677554965,0.9930689334869385,1.0105987787246704,0.9691625237464905,0.00023732440604362637,5.570636749267578,0.23479855060577393,824.4498031139374,88,PASS
baseline,internal_fold,9,5,0.68188894654904,0.6234835731308495,0.7068965517241379,0.5947067981318112,2.0,41.0,nan,nan,nan,0.6057026982307434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,583.71906042099,88,PASS
dsls,internal_fold,9,5,0.6818889465490399,0.6227196473383384,0.7068965517241379,0.5947067981318112,2.0,41.0,4.0,nan,nan,0.6042690277099609,839.41455078125,761.2778930664062,637.5523071289062,0.0604374036192894,0.27511873841285706,1.2649264335632324,-3.3569133961464104e-07,0.9999814629554749,0.01756316274404526,2.3553335666656494,0.008417642675340176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,583.71906042099,88,PASS
csda,internal_fold,9,5,0.683445770627919,0.6237924524215633,0.6902654867256637,0.5856253243383498,2.0,41.0,nan,19.0,nan,0.6002110838890076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207056.0,0.008783012628555298,0.038972578942775726,0.003433907637372613,0.14540059864521027,0.001204453781247139,7.811328887939453,0.09083440154790878,0.02191096916794777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,583.71906042099,88,PASS
icdm,internal_fold,9,5,0.685002594706798,0.6236339886466987,0.6956521739130435,0.5840685002594707,2.0,41.0,nan,nan,149.0,0.6139430999755859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09524772316217422,0.09222394973039627,1.0963417291641235,0.022635294124484062,0.904837429523468,1.1051709651947021,0.9924353957176208,0.016543855890631676,9.000691413879395,6.446213245391846,583.71906042099,88,PASS
baseline,internal_fold,9,6,0.7524649714582252,0.5824519743076068,0.7010309278350516,0.6665801764400623,32.0,30.0,nan,nan,nan,0.4679992198944092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,228.56354880332947,88,PASS
dsls,internal_fold,9,6,0.7524649714582252,0.58245197578414,0.7010309278350516,0.6665801764400623,32.0,30.0,0.0,nan,nan,0.4679992198944092,716.5224609375,629.5062255859375,569.5419311523438,0.04451313242316246,-0.20267902314662933,1.3656960725784302,-1.4239931545034779e-07,0.9999839663505554,0.02122829705476761,1.8206037282943726,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,228.56354880332947,88,PASS
csda,internal_fold,9,6,0.7524649714582252,0.58245197578414,0.7010309278350516,0.6665801764400623,32.0,30.0,nan,0.0,nan,0.4679992198944092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207036.0,0.03284476324915886,0.09181792289018631,0.03555845469236374,0.1602373868227005,0.0014752255752682687,7.659226417541504,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,228.56354880332947,88,PASS
icdm,internal_fold,9,6,0.7524649714582252,0.58245197578414,0.7010309278350516,0.6665801764400623,32.0,30.0,nan,nan,0.0,0.4679992198944092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.58059024810791,0.0,228.56354880332947,88,PASS
baseline,internal_fold,9,7,0.7073170731707317,0.6242328861579157,0.6736842105263158,0.6453035806953814,41.0,23.0,nan,nan,nan,0.42322367429733276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,227.8772988319397,88,PASS
dsls,internal_fold,9,7,0.7073170731707317,0.6242328841664645,0.6736842105263158,0.6453035806953814,41.0,23.0,0.0,nan,nan,0.42322367429733276,777.47265625,660.5574340820312,601.60107421875,0.04896200820803642,0.010964970104396343,1.304856777191162,5.50543859390018e-07,0.9999834299087524,0.01943260282278061,1.9250588417053223,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,227.8772988319397,88,PASS
csda,internal_fold,9,7,0.7073170731707317,0.6242328841664645,0.6736842105263158,0.6453035806953814,41.0,23.0,nan,0.0,nan,0.42322367429733276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,206390.0,0.02197646163403988,0.0842151939868927,0.02383316308259964,0.2047477662563324,0.0013358035124838353,7.709029674530029,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,227.8772988319397,88,PASS
icdm,internal_fold,9,7,0.7073170731707317,0.6242328841664645,0.6736842105263158,0.6453035806953814,41.0,23.0,nan,nan,0.0,0.42322367429733276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.518794536590576,0.0,227.8772988319397,88,PASS
baseline,internal_fold,9,8,0.7436429683445771,0.5834110334713613,0.674698795180723,0.7003113648157758,18.0,31.0,nan,nan,nan,0.4390520453453064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,284.95791602134705,88,PASS
dsls,internal_fold,9,8,0.7436429683445771,0.5834110365829532,0.674698795180723,0.7003113648157758,18.0,31.0,0.0,nan,nan,0.4390520751476288,725.3539428710938,654.6719360351562,549.1661987304688,0.04403805732727051,0.33975282311439514,1.325790524482727,-8.624184033578786e-07,0.9999837279319763,0.01977289915084839,1.8656988143920898,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,284.95791602134705,88,PASS
csda,internal_fold,9,8,0.7524649714582252,0.5797465174651304,0.6666666666666666,0.6881162428645563,18.0,31.0,nan,64.0,nan,0.4436233937740326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206540.0,0.0382145419716835,0.05026395618915558,-0.025709068402647972,0.25964391231536865,0.0013636810705065729,7.971877098083496,0.3781276047229767,0.08494079858064651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,284.95791602134705,88,PASS
